trade_date,ts_code,open,high,low,close,pre_close,change,pct_change,vol,amount
20180710,300454.SZ,121.89,123.13,119.1,121.86,123.0,-1.14,-0.93,71739.89,869641.844
20180711,300454.SZ,117.97,123.88,116.01,123.88,121.86,2.02,1.66,84578.94,1008927.441
20180712,300454.SZ,123.78,134.88,121.7,128.54,123.88,4.66,3.76,106625.2,1349190.316
20180713,300454.SZ,119.0,119.98,115.69,115.69,128.54,-12.85,-10.0,57263.26,671184.839
20180716,300454.SZ,109.28,112.33,106.88,108.79,115.69,-6.9,-5.96,100270.9,1096236.915
20180717,300454.SZ,108.0,110.78,106.8,110.22,108.79,1.43,1.31,51434.97,560758.181
20180718,300454.SZ,109.41,110.0,105.58,105.81,110.22,-4.41,-4.0,58209.64,624751.35
20180719,300454.SZ,106.5,108.28,103.48,107.0,105.81,1.19,1.12,41028.36,434409.536
20180720,300454.SZ,107.0,109.69,103.89,108.24,107.0,1.24,1.1589,54205.14,580766.213
20180723,300454.SZ,107.9,112.23,106.48,109.99,108.24,1.75,1.6168,56134.92,620097.428
20180724,300454.SZ,109.01,113.0,107.5,111.0,109.99,1.01,0.9183,48652.57,537435.927
20180725,300454.SZ,111.0,115.1,106.32,107.48,111.0,-3.52,-3.1712,55470.76,621086.684
20180726,300454.SZ,107.0,107.0,99.68,99.81,107.48,-7.67,-7.1362,66871.26,681562.172
20180727,300454.SZ,99.99,101.17,96.81,98.0,99.81,-1.81,-1.8134,33861.63,333984.741
20180730,300454.SZ,97.97,98.96,95.58,98.96,98.0,0.96,0.9796,40541.65,391995.474
20180731,300454.SZ,98.1,99.5,96.02,96.55,98.96,-2.41,-2.4353,20428.57,199139.476
20180801,300454.SZ,96.36,98.57,94.68,94.73,96.55,-1.82,-1.885,20511.16,198582.234
20180802,300454.SZ,94.56,96.0,89.5,95.7,94.73,0.97,1.024,33528.86,311965.38
20180803,300454.SZ,94.0,95.48,91.1,92.0,95.7,-3.7,-3.8662,19978.89,186820.407
20180806,300454.SZ,92.6,93.6,89.81,92.92,92.0,0.92,1.0,21890.37,201862.736
20180807,300454.SZ,92.8,99.84,92.6,98.47,92.92,5.55,5.9729,37880.25,365748.24
20180808,300454.SZ,97.0,98.38,93.1,93.1,98.47,-5.37,-5.4534,26846.65,257444.399
20180809,300454.SZ,92.79,101.4,91.05,97.8,93.1,4.7,5.0483,39043.85,382401.562
20180810,300454.SZ,97.91,99.0,97.36,98.88,97.8,1.08,1.1043,26818.28,263231.114
20180813,300454.SZ,97.65,103.6,97.6,102.3,98.88,3.42,3.4587,38518.62,392316.632
20180814,300454.SZ,102.19,103.88,98.6,99.3,102.3,-3.0,-2.9326,27877.22,279121.212
20180815,300454.SZ,98.66,99.75,92.8,95.66,99.3,-3.64,-3.6657,34867.15,335756.349
20180816,300454.SZ,93.0,96.34,90.58,93.1,95.66,-2.56,-2.6761,26686.41,249370.524
20180817,300454.SZ,94.69,95.59,90.88,91.9,93.1,-1.2,-1.2889,22199.35,205999.901
20180820,300454.SZ,91.0,97.34,90.4,97.16,91.9,5.26,5.7236,27181.48,257248.912
20180821,300454.SZ,97.5,99.06,95.23,96.65,97.16,-0.51,-0.5249,28063.82,272057.173
20180822,300454.SZ,96.13,98.0,94.5,95.0,96.65,-1.65,-1.7072,18194.33,174971.972
20180823,300454.SZ,95.59,98.5,95.01,97.76,95.0,2.76,2.9053,24319.05,236339.635
20180824,300454.SZ,96.0,97.5,94.49,94.62,97.76,-3.14,-3.2119,18363.62,175618.414
20180827,300454.SZ,95.0,100.65,94.5,98.38,94.62,3.76,3.9738,26997.11,264874.492
20180828,300454.SZ,98.36,99.08,96.66,97.45,98.38,-0.93,-0.9453,17803.31,173938.384
20180829,300454.SZ,97.71,100.77,97.0,98.47,97.45,1.02,1.0467,17804.33,175852.348
20180830,300454.SZ,98.98,98.98,97.0,97.37,98.47,-1.1,-1.1171,10497.06,102632.99
20180831,300454.SZ,96.25,96.4,93.09,93.09,97.37,-4.28,-4.3956,18963.61,179007.134
20180903,300454.SZ,93.8,100.4,90.1,98.2,93.09,5.11,5.4893,29669.33,281904.444
20180904,300454.SZ,98.6,100.35,95.8,99.39,98.2,1.19,1.2118,27581.52,270911.649
20180905,300454.SZ,99.0,99.2,94.5,95.2,99.39,-4.19,-4.2157,23320.98,225220.275
20180906,300454.SZ,94.5,98.5,93.2,95.7,95.2,0.5,0.5252,17820.47,171834.866
20180907,300454.SZ,95.62,98.15,91.66,91.94,95.7,-3.76,-3.9289,33756.52,316398.584
20180910,300454.SZ,91.0,93.33,90.5,91.5,91.94,-0.44,-0.4786,13933.37,128234.29
20180911,300454.SZ,91.81,93.45,91.0,92.33,91.5,0.83,0.9071,11781.52,108579.445
20180912,300454.SZ,92.01,93.17,91.08,91.61,92.33,-0.72,-0.7798,13842.75,127424.083
20180913,300454.SZ,93.0,93.63,90.8,92.26,91.61,0.65,0.7095,14199.04,131154.867
20180914,300454.SZ,92.15,92.79,84.34,84.83,92.26,-7.43,-8.0533,33046.49,288097.908
20180917,300454.SZ,82.9,83.97,80.01,80.67,84.83,-4.16,-4.9039,27164.3,221733.051
20180918,300454.SZ,80.66,83.2,80.66,82.7,80.67,2.03,2.5164,19976.44,163779.752
20180919,300454.SZ,82.0,87.55,81.05,85.4,82.7,2.7,3.2648,25007.76,212186.468
20180920,300454.SZ,84.58,86.25,84.58,84.81,85.4,-0.59,-0.6909,9099.63,77495.861
20180921,300454.SZ,85.02,86.2,83.54,85.22,84.81,0.41,0.4834,12902.17,109508.969
20180925,300454.SZ,84.8,86.74,83.3,84.46,85.22,-0.76,-0.8918,12253.77,104004.488
20180926,300454.SZ,84.96,85.99,82.81,85.45,84.46,0.99,1.1722,16074.7,135885.197
20180927,300454.SZ,85.36,86.84,83.34,83.34,85.45,-2.11,-2.4693,14113.38,120024.317
20180928,300454.SZ,83.88,83.9,81.49,83.02,83.34,-0.32,-0.384,15075.5,124533.11
20181008,300454.SZ,80.01,80.01,74.72,74.72,83.02,-8.3,-9.9976,29390.14,224019.863
20181009,300454.SZ,74.72,76.0,71.68,72.8,74.72,-1.92,-2.5696,24590.68,179783.974
20181010,300454.SZ,72.9,74.0,72.06,73.85,72.8,1.05,1.4423,14660.14,107583.226
20181011,300454.SZ,69.9,72.25,68.9,69.6,73.85,-4.25,-5.7549,23368.58,164890.199
20181012,300454.SZ,69.43,71.8,68.0,70.46,69.6,0.86,1.2356,18208.48,127800.21
20181015,300454.SZ,70.78,74.43,70.56,71.47,70.46,1.01,1.4334,19656.56,142290.419
20181016,300454.SZ,71.21,72.0,67.02,68.0,71.47,-3.47,-4.8552,22164.58,152673.103
20181017,300454.SZ,70.5,70.5,68.11,69.6,68.0,1.6,2.3529,15076.96,105139.47
20181018,300454.SZ,68.84,71.58,67.03,69.7,69.6,0.1,0.1437,17185.09,119248.155
20181019,300454.SZ,68.5,74.99,67.66,74.4,69.7,4.7,6.7432,25493.7,184938.696
20181022,300454.SZ,76.63,78.85,76.51,77.47,74.4,3.07,4.1263,32992.03,256537.551
20181023,300454.SZ,76.69,77.77,73.85,74.29,77.47,-3.18,-4.1048,17842.62,134871.961
20181024,300454.SZ,74.29,76.24,73.5,73.6,74.29,-0.69,-0.9288,10151.7,75854.277
20181025,300454.SZ,69.9,73.12,69.57,72.58,73.6,-1.02,-1.3859,16610.0,117433.718
20181026,300454.SZ,73.15,73.85,68.6,69.9,72.58,-2.68,-3.6925,15514.3,109534.643
20181029,300454.SZ,70.07,73.26,69.32,71.24,69.9,1.34,1.917,15742.45,113047.865
